Rank_v3_fixed,player_name,runner_id,season,sprint_speed,speed_capped,accel_0_30,accel_gap,split_15_60,bolts,SB,CS,real_sb_pct,sb_residual,avg_primary_lead,avg_secondary_lead,avg_lead_gain,avg_lead_off,avg_jump_time,SSSI_v1,SSSI_capped,SSSI_composite,SSSI_v3_fixed,rank_fixed,SSSI_v3_opt,rank_opt,sim_attempts,sim_successes,sim_success_rate
483,"Winn, Masyn",691026,2025,28.4,28.0,1.77,-7.285974499089249,1.76,7,9,5,0.6810668608018001,-0.11125568848640499,11.617089947089948,17.04809523809524,5.430740740740741,10.13941798941799,0.34302116402116406,-1.4039205089329774,-1.7820751408827695,-5.905589151319667,-1.1655174293552437,483,-1.0750162283238682,489,12,4,0.3333333333333333
484,"Castro, Willi",650489,2024,27.9,27.9,1.84,-35.92870544090056,1.79,1,14,9,0.6407239412583644,-0.14620623085875872,12.560737463126845,18.683362831858407,6.122153392330383,11.410442477876106,0.2900560471976401,-0.2682429754488932,-0.9532355458920524,-2.0538604422235274,-1.2389658211666705,484,-0.836417941577031,476,360,264,0.7333333333333333
485,"Young, Jacob",696285,2025,29.3,28.0,1.8,-45.26411657559199,1.74,36,15,11,0.6109764630720711,-0.19648273493143864,12.71109243697479,20.194453781512603,7.48344537815126,11.67,0.2525294117647059,-0.3098945545657439,0.17164270909204382,0.33574064614743737,-1.2514598881211225,485,-0.8871975701792558,480,27,14,0.5185185185185185
486,"Freeman, Tyler",671289,2024,28.2,28.0,1.79,-13.696060037523445,1.78,0,11,6,0.679103197965191,-0.11080381141613527,11.535855263157895,16.886973684210528,5.351184210526315,10.246973684210525,0.3538421052631579,-1.2885979716743836,-1.8577952470925256,-6.096423069309175,-1.260867902155799,486,-1.0908642437993339,490,13,5,0.38461538461538464
487,"Bader, Harrison",664056,2025,28.8,28.0,1.77,-15.573770491803273,1.73,37,11,7,0.6495769719667045,-0.14861101328903914,11.809920634920635,17.89388888888889,6.08452380952381,10.318888888888889,0.3250079365079365,-1.1637498569421432,-1.1598192019552322,-4.601160042324873,-1.2609619279424475,487,-1.1262885551269302,491,8,3,0.375
488,"Suzuki, Seiya",673548,2023,28.5,28.0,1.79,-17.567567567567565,1.77,5,6,7,0.5522372419574557,-0.2414223718034112,12.742426035502957,19.46923076923077,6.726627218934911,11.524911242603551,0.2684674556213018,-0.2660463884554582,-0.5486796986710736,-0.9694120441366642,-1.289828200173376,488,-0.9917556444092488,485,32,21,0.65625
489,"Rosario, Amed",642708,2024,29.0,28.0,1.83,-57.129455909943715,1.78,4,13,5,0.736533493705835,-0.06510438761056969,11.730058823529411,17.995941176470588,6.265941176470588,10.405235294117647,0.3174941176470588,-1.1821235534808099,-0.9871502550255489,-4.1282242569316905,-1.3281254094765857,489,-1.0212011498838431,487,13,7,0.5384615384615384
490,"Pillar, Kevin",607680,2024,28.4,28.0,1.85,-54.78424015009381,1.81,0,12,3,0.7970135177617101,0.0046909684735050305,11.479565217391304,16.423985507246375,4.944855072463768,10.043115942028987,0.359768115942029,-1.8663754992218782,-2.24453013117167,-6.905727183272882,-1.3411244323427192,490,-1.0089416124530817,486,8,3,0.375
491,"Wong, Connor",657136,2024,28.4,28.0,1.79,-18.855534709193243,1.78,1,8,7,0.5970135177617102,-0.19530903152649493,11.948837209302324,17.694418604651162,5.745406976744186,10.606686046511628,0.3239127906976744,-1.1044283019879746,-1.4825829339377667,-4.503593526189181,-1.5064296806484294,491,-1.2211427474511232,492,16,7,0.4375
492,"Lopez, Nicky",670032,2024,27.1,27.1,1.8,13.602251407129458,1.82,0,5,7,0.5258982561902472,-0.25688632245286924,12.11886524822695,16.620425531914893,4.501347517730497,10.585744680851063,0.3534326241134752,-1.046718776917876,-1.1297325598143853,-4.894903103934539,-1.5697717115470537,492,-1.0530255920650462,488,4,1,0.25
493,"Call, Alex",669743,2023,28.8,28.0,1.81,-39.00900900900901,1.8,0,9,8,0.5881941070561001,-0.20999387819964355,12.035857142857143,18.490928571428572,6.454214285714286,10.871,0.30387857142857144,-0.8118868226138507,-0.8079561676269396,-2.9817197615816364,-1.6177096684400183,493,-1.2295437856630285,493,16,7,0.4375
